97
8.92857142857143E-4,	0.03571428571428572,	0.7142857142857143,	0.05
0.005517473054697063,	0.09249231823679839,	1.1355606504502533,	0.05
0.015915119731324187,	0.20795293353254246,	2.3092123059148815,	0.05
0.03437343910663673,	0.3691663875062509,	3.224269079474169,	0.05
0.06314728648260137,	0.5754769475192926,	4.126211200260832,	0.05
0.1044386455071589,	0.8258271804911502,	5.007004659437153,	0.05
0.1603728654765866,	1.118684399388554,	5.857144377948075,	0.05
0.23184229123295258,	1.4293885151273196,	6.214082314775311,	0.05
0.31852856687167475,	1.7337255127744435,	6.086739952942479,	0.05
0.420061758899276,	2.030663840552024,	5.938766555551611,	0.05
0.5360327502920338,	2.319419827855155,	5.775119746062618,	0.05
0.6660076267842296,	2.5994975298439176,	5.601554039775252,	0.05
0.8095431102403798,	2.870709669123003,	5.424242785581708,	0.05
0.9662018176883442,	3.133174148959289,	5.249289596725717,	0.05
1.1355660416801086,	3.3872844798352855,	5.082206617519933,	0.05
1.3172489327068984,	3.6336578205357966,	4.927466814010222,	0.05
1.510902327001952,	3.8730678859010697,	4.788201307305462,	0.05
1.7162209172486202,	4.106371804933365,	4.666078380645899,	0.05
1.9329429109348304,	4.334439873724202,	4.561361375816748,	0.05
2.160847644284614,	4.558094666995676,	4.473095865429482,	0.05
2.3987811676971718,	4.75867046825115,	4.011516025109483,	0.05
2.644701974397912,	4.918416134014811,	3.1949133152732223,	0.05
2.896664797217051,	5.0392564563827795,	2.416806447359363,	0.05
3.152799983204174,	5.122703719742458,	1.6689452671935712,	0.05
3.411295388558335,	5.169908107083217,	0.9440877468151854,	0.05
3.6703817092206927,	5.1817264132471585,	0.2363661232788239,	0.05
3.9283214384362766,	5.158794584311673,	-0.458636578709708,	0.05
4.184312138237211,	5.119813996018692,	-0.7796117658596202,	0.05
4.438449606473705,	5.0827493647298745,	-0.741292625776353,	0.05
4.690798801592818,	5.046983902382252,	-0.715309246952458,	0.05
4.9413961478695,	5.0119469255336355,	-0.7007395369723213,	0.05
5.190250815710887,	4.9770933568277425,	-0.6970713741178614,	0.05
5.437345041427885,	4.9418845143399555,	-0.7041768497557399,	0.05
5.682633502864234,	4.905769228726986,	-0.7223057122593879,	0.05
5.926041718550631,	4.868164313727949,	-0.752098299980748,	0.05
6.167463390182464,	4.828433432636651,	-0.794617621825946,	0.05
6.406756557333476,	4.785863343020239,	-0.8514017923282502,	0.05
6.643738380995752,	4.739636473245525,	-0.9245373954942693,	0.05
6.878178325756097,	4.688798895206886,	-1.0167515607727928,	0.05
7.109789475045549,	4.632222985789045,	-1.1315181883568215,	0.05
7.338217724302437,	4.568564985137757,	-1.2731600130257448,	0.05
7.563028693200928,	4.496219377969821,	-1.446912143358734,	0.05
7.783692510163171,	4.413276339244854,	-1.6588607744993311,	0.05
7.999567320986862,	4.31749621647383,	-1.9156024554204798,	0.05
8.209883862588134,	4.2063308320254285,	-2.2233076889680348,	0.05
8.413736297309882,	4.077048694434969,	-2.5856427518091962,	0.05
8.610089631191405,	3.927066677630481,	-2.999640336089753,	0.05
8.797822282722787,	3.7546530306276518,	-3.448272940056585,	0.05
8.97583325844485,	3.5602195144412385,	-3.888670323728265,	0.05
